200004597|5||||Neptune
200004598|5||||Neptune
200004599|5||||Neptune
200004600|5||||Neptune
200004601|5||||Neptune
200004602|5||||Neptune
200004603|5||||Neptune
200004604|5||||Neptune
200004605|5||||Neptune
200004606|5||||Neptune
200004607|5||||Neptune
200004608|5||||Neptune
200004609|5||||Neptune
200004610|5||||Neptune
200004611|5||||Neptune
200004612|5||||Neptune
200004613|5||||Neptune
200004614|5||||Neptune
200004615|5||||Neptune
200004616|5||||Neptune
200004617|5||||Neptune
200004618|5||||Neptune
200004619|5||||Neptune
200004620|5||||Neptune
200004621|5||||Neptune
200004622|5||||Neptune
200004623|5||||Neptune
200004624|5||||Neptune
200004625|5||||Neptune
200004626|5||||Neptune
200004627|5||||Neptune
200004628|5||||Neptune
200004629|5||||Neptune
200004630|5||||Neptune
200004631|5||||Neptune
200004632|5||||Neptune
200004633|5||||Neptune
200004634|5||||Neptune
200004635|5||||Neptune
200004636|5||||Neptune
200004637|5||||Neptune
200004638|5||||Neptune
200004639|5||||Neptune
200004640|5||||Neptune
200004641|5||||Neptune
200004642|5||||Neptune
200004643|5||||Neptune
200004644|5||||Neptune
200004645|5||||Neptune
200004646|5||||Neptune
200004647|5||||Neptune
200004648|5||||Neptune
200004649|5||||Neptune
200004650|5||||Neptune
200004651|5||||Neptune
200004652|5||||Neptune
200004653|5||||Neptune
200004654|5||||Neptune
200004655|5||||Neptune
200004656|5||||Neptune
200004657|5||||Neptune
200004658|5||||Neptune
200004659|5||||Neptune
200004660|5||||Neptune
200004661|5||||Neptune
200004662|5||||Neptune
200004663|5||||Neptune
200004664|5||||Neptune
200004665|5||||Neptune
200004666|5||||Neptune
200004667|5||||Neptune
200004668|5||||Neptune
200004669|5||||Neptune
200004670|5||||Neptune
200004671|5||||Neptune
200004672|5||||Neptune
200004673|5||||Neptune
200004674|5||||Neptune
200004675|5||||Neptune
200004676|5||||Neptune
200004677|5||||Neptune
200004678|5||||Neptune
200004679|5||||Neptune
200004680|5||||Neptune
200004681|5||||Neptune
200004682|5||||Neptune
200004683|5||||Neptune
200004684|5||||Neptune
200004685|5||||Neptune
200004686|5||||Neptune
200004687|5||||Neptune
200004688|5||||Neptune
200004689|5||||Neptune
200004690|5||||Neptune
200004691|5||||Neptune
200004692|5||||Neptune
200004693|5||||Neptune
200004694|5||||Neptune
200004695|5||||Neptune
200004696|5||||Neptune
200004697|5||||Neptune
200004698|5||||Neptune
200004699|5||||Neptune
200004700|5||||Neptune
200004701|5||||Neptune
200004702|5||||Neptune
200004703|5||||Neptune
200004704|5||||Neptune
200004705|5||||Neptune
200004706|5||||Neptune
200004707|5||||Neptune
200004708|5||||Neptune
200004709|5||||Neptune
200004710|5||||Neptune
200004711|5||||Neptune
200004712|5||||Neptune
200004713|5||||Neptune
200004714|5||||Neptune
200004715|5||||Neptune
200004716|5||||Neptune
200004717|5||||Neptune
200004718|5||||Neptune
200004719|5||||Neptune
200004720|5||||Neptune
200004721|5||||Neptune
200004722|5||||Neptune
200004723|5||||Neptune
200004724|5||||Neptune
200004725|5||||Neptune
200004726|5||||Neptune
200004727|5||||Neptune
200004728|5||||Neptune
200004729|5||||Neptune
200004730|5||||Neptune
200004731|5||||Neptune
200004732|5||||Neptune
200004733|5||||Neptune
200004734|5||||Neptune
200004735|5||||Neptune
200004736|5||||Neptune
200004737|5||||Neptune
200004738|5||||Neptune
200004739|5||||Neptune
200004740|5||||Neptune
200004741|5||||Neptune
200004742|5||||Neptune
200004743|5||||Neptune
200004744|5||||Neptune
200004745|5||||Neptune
200004746|5||||Neptune
200004747|5||||Neptune
200004748|5||||Neptune
200004749|5||||Neptune
200004750|5||||Neptune
200004751|5||||Neptune
200004752|5||||Neptune
200004753|5||||Neptune
200004754|5||||Neptune
200004755|5||||Neptune
200004756|5||||Neptune
200004757|5||||Neptune
200004758|5||||Neptune
200004759|5||||Neptune
200004760|5||||Neptune
200004761|5||||Neptune
200004762|5||||Neptune
200004763|5||||Neptune
200004764|5||||Neptune
200004765|5||||Neptune
200004766|5||||Neptune
200004767|5||||Neptune
200004768|5||||Neptune
200004769|5||||Neptune
200004770|5||||Neptune
200004771|5||||Neptune
200004772|5||||Neptune
200004773|5||||Neptune
200004774|5||||Neptune
200004775|5||||Neptune
200004776|5||||Neptune
200004777|5||||Neptune
200004778|5||||Neptune
200004779|5||||Neptune
200004780|5||||Neptune
200004781|5||||Neptune
200004782|5||||Neptune
200004783|5||||Neptune
200004784|5||||Neptune
200004785|5||||Neptune
200004786|5||||Neptune
200004787|5||||Neptune
200004788|5||||Neptune
200004789|5||||Neptune
200004790|5||||Neptune
200004791|5||||Neptune
200004792|5||||Neptune
200004793|5||||Neptune
200004794|5||||Neptune
200004795|5||||Neptune
200004796|5||||Neptune
200004797|5||||Neptune
200004798|5||||Neptune
200004799|5||||Neptune
200004800|5||||Neptune
200004801|5||||Neptune
200004802|5||||Neptune
200004803|5||||Neptune
200004804|5||||Neptune
200004805|5||||Neptune
200004806|5||||Neptune
200004807|5||||Neptune
200004808|5||||Neptune
200004809|5||||Neptune
200004810|5||||Neptune
200004811|5||||Neptune
200004812|5||||Neptune
200004813|5||||Neptune
200004814|5||||Neptune
200004815|5||||Neptune
200004816|5||||Neptune
200004817|5||||Neptune
200004818|5||||Neptune
200004819|5||||Neptune
200004820|5||||Neptune
200004821|5||||Neptune
200004822|5||||Neptune
200004823|5||||Neptune
200004824|5||||Neptune
200004825|5||||Neptune
200004826|5||||Neptune
200004827|5||||Neptune
200004828|5||||Neptune
200004829|5||||Neptune
200004830|5||||Neptune
200004831|5||||Neptune
200004832|5||||Neptune
200004833|5||||Neptune
200004834|5||||Neptune
200004835|5||||Neptune
200004836|5||||Neptune
200004837|5||||Neptune
200004838|5||||Neptune
200004839|5||||Neptune
200004840|5||||Neptune
200004841|5||||Neptune
200004842|5||||Neptune
200004843|5||||Neptune
200004844|5||||Neptune
200004845|5||||Neptune
200004846|5||||Neptune
200004847|5||||Neptune
200004848|5||||Neptune
200004849|5||||Neptune
200004850|5||||Neptune
200004851|5||||Neptune
200004852|5||||Neptune
200004853|5||||Neptune
200004854|5||||Neptune
200004855|5||||Neptune
200004856|5||||Neptune
200004857|5||||Neptune
200004858|5||||Neptune
200004859|5||||Neptune
200004860|5||||Neptune
200004861|5||||Neptune
200004862|5||||Neptune
200004863|5||||Neptune
200004864|5||||Neptune
200004865|5||||Neptune
200004866|5||||Neptune
200004867|5||||Neptune
200004868|5||||Neptune
200004869|5||||Neptune
200004870|5||||Neptune
200004871|5||||Neptune
200004872|5||||Neptune
200004873|5||||Neptune
200004874|5||||Neptune
200004875|5||||Neptune
200004876|5||||Neptune
200004877|5||||Neptune
200004878|5||||Neptune
200004879|5||||Neptune
200004880|5||||Neptune
200004881|5||||Neptune
200004882|5||||Neptune
200004883|5||||Neptune
200004884|5||||Neptune
200004885|5||||Neptune
200004886|5||||Neptune
200004887|5||||Neptune
200004888|5||||Neptune
200004889|5||||Neptune
200004890|5||||Neptune
200004891|5||||Neptune
200004892|5||||Neptune
200004893|5||||Neptune
200004894|5||||Neptune
200004895|5||||Neptune
200004896|5||||Neptune
200004897|5||||Neptune
200004898|5||||Neptune
200004899|5||||Neptune
200004900|5||||Neptune
200004901|5||||Neptune
200004902|5||||Neptune
200004903|5||||Neptune
200004904|5||||Neptune
200004905|5||||Neptune
200004906|5||||Neptune
200004907|5||||Neptune
200004908|5||||Neptune
200004909|5||||Neptune
200004910|5||||Neptune
200004911|5||||Neptune
200004912|5||||Neptune
200004913|5||||Neptune
200004914|5||||Neptune
200004915|5||||Neptune
200004916|5||||Neptune
200004917|5||||Neptune
200004918|5||||Neptune
200004919|5||||Neptune
200004920|5||||Neptune
200004921|5||||Neptune
200004922|5||||Neptune
200004923|5||||Neptune
